draw,datetime,bets,ticketCount,price,jackpot_kop,superPrizeWon,s1_part,s2_part,w4of5,a4of5,w3of5,a3of5,w2of5,a2of5,summPayed
157353,2026-04-14T02:00:30+0300,161,149,75,621371475,False,0,0,0,0,1,750,27,75,2775
157354,2026-04-14T02:30:30+0300,252,245,75,621786225,False,0,0,0,0,1,750,37,75,3525
157355,2026-04-14T03:00:30+0300,278,251,75,622221975,False,0,0,0,0,3,750,26,75,4200
157356,2026-04-14T03:30:30+0300,282,242,75,622668225,False,0,0,0,0,3,750,26,75,4200
157357,2026-04-14T03:45:30+0300,159,146,75,622891350,False,0,0,0,0,2,750,17,75,2775
157358,2026-04-14T04:00:30+0300,186,183,75,622471350,False,0,0,1,7500,2,750,29,75,11175
157359,2026-04-14T04:30:30+0300,557,320,75,623103975,False,0,0,1,7500,2,750,38,75,11850
157360,2026-04-14T05:00:30+0300,441,352,75,623852100,False,0,0,0,0,3,750,48,75,5850
157361,2026-04-14T05:30:30+0300,458,442,75,624140850,False,0,0,1,7500,4,750,34,75,13050
157362,2026-04-14T05:45:30+0300,296,261,75,624293100,False,0,0,0,0,8,750,39,75,8925
157363,2026-04-14T06:00:30+0300,381,325,75,625041225,False,0,0,0,0,1,750,38,75,3600
157364,2026-04-14T06:30:30+0300,631,554,75,625511100,False,0,0,0,0,16,750,66,75,16950
157365,2026-04-14T07:00:30+0300,692,650,75,626162100,False,0,0,0,0,14,750,82,75,16650
157366,2026-04-14T07:30:30+0300,956,767,75,627532350,False,0,0,0,0,10,750,117,75,16275
157367,2026-04-14T07:45:30+0300,523,462,75,627939225,False,0,0,0,0,9,750,94,75,13800
157368,2026-04-14T08:00:30+0300,593,535,75,628823850,False,0,0,0,0,5,750,78,75,9600
157369,2026-04-14T08:30:30+0300,947,843,75,629755725,False,0,0,1,7500,7,750,126,75,22200
157370,2026-04-14T09:00:30+0300,1036,848,75,631398975,False,0,0,0,0,9,750,115,75,15375
157371,2026-04-14T09:30:30+0300,1132,929,75,632280975,False,0,0,1,7500,17,750,128,75,29850
157372,2026-04-14T09:45:30+0300,660,592,75,631590975,False,0,0,2,7500,15,750,72,75,31650
157373,2026-04-14T10:00:30+0300,750,579,75,632210475,False,0,0,0,0,14,750,117,75,19275
157374,2026-04-14T10:30:30+0300,1420,1069,75,629028225,False,0,0,0,0,17,1485,195,267,77310
157375,2026-04-14T11:00:30+0300,1925,1537,75,627062550,False,0,0,0,0,18,1444,204,259,78828
157376,2026-04-14T11:30:30+0300,1999,1585,75,625039925,False,0,0,0,0,22,1318,212,252,82420
157377,2026-04-14T11:45:30+0300,1427,1082,75,621636150,False,0,0,0,0,25,1250,159,311,80699
157378,2026-04-14T12:30:30+0300,3603,2826,75,619364475,False,0,0,3,7500,46,1022,517,148,146028
157379,2026-04-14T13:00:30+0300,3598,2899,75,618975025,False,0,0,1,7500,40,1063,424,163,119132
157380,2026-04-14T13:30:30+0300,2538,1953,75,617211875,False,0,0,1,7500,28,1196,272,213,98924
157381,2026-04-14T13:45:30+0300,1633,1142,75,613229750,False,0,0,3,7500,17,1485,153,320,96705
157382,2026-04-14T14:00:30+0300,2822,2141,75,612304550,False,0,0,0,0,36,1097,277,210,97662
157383,2026-04-14T14:30:30+0300,6611,5164,75,614437075,False,0,0,1,7500,104,870,811,121,196111
157384,2026-04-14T15:00:30+0300,4024,3251,75,614485275,False,0,0,1,7500,53,986,418,165,128728
157385,2026-04-14T15:30:30+0300,3338,2593,75,612796575,False,0,0,2,7500,39,1071,447,159,127842
157386,2026-04-14T15:45:30+0300,1697,1396,75,609661050,False,0,0,0,0,26,1231,233,236,86994
157387,2026-04-14T16:00:30+0300,1872,1556,75,607121100,False,0,0,0,0,26,1231,209,254,85092
157388,2026-04-14T16:30:30+0300,3068,2452,75,606217950,False,0,0,1,7500,26,1231,397,169,106599
157389,2026-04-14T17:00:30+0300,2747,2294,75,605049525,False,0,0,0,0,30,1167,346,183,98328
157390,2026-04-14T17:30:30+0300,3126,2324,75,604333125,False,0,0,0,0,39,1071,357,180,106029
157391,2026-04-14T17:45:30+0300,1869,1582,75,601424350,False,0,0,0,0,31,1153,226,241,90209
157392,2026-04-14T18:00:30+0300,1764,1448,75,599140650,False,0,0,0,0,16,1531,204,259,77332
157393,2026-04-14T18:30:30+0300,2614,2185,75,598296200,False,0,0,0,0,27,1213,244,229,88627
157394,2026-04-14T19:00:30+0300,2417,1971,75,596392125,False,0,0,0,0,34,1118,278,210,96392
157395,2026-04-14T19:30:30+0300,3002,2539,75,595629275,False,0,0,1,7500,25,1250,344,184,102046
157396,2026-04-14T19:45:30+0300,1719,1242,75,593088700,False,0,0,0,0,23,1293,161,308,79327
157397,2026-04-14T20:00:30+0300,1841,1374,75,590957575,False,0,0,0,0,20,1375,175,289,78075
157398,2026-04-14T20:30:30+0300,2571,2144,75,588875050,False,0,0,2,7500,23,1293,300,200,104739
157399,2026-04-14T21:00:30+0300,2836,2219,75,587401800,False,0,0,0,0,39,1071,359,179,106030
157400,2026-04-14T21:30:30+0300,2336,1968,75,584140000,False,0,0,1,7500,46,1022,276,211,112748
157401,2026-04-14T21:45:30+0300,1203,1053,75,580113525,False,0,0,0,0,27,1213,145,334,81181
157402,2026-04-14T22:00:30+0300,1371,1122,75,577385050,False,0,0,0,0,9,2139,163,305,68966
157403,2026-04-14T22:30:30+0300,1960,1623,75,574974100,False,0,0,0,0,22,1318,269,214,86562
157404,2026-04-14T23:00:30+0300,1950,1608,75,570548000,False,0,0,4,7500,27,1213,197,265,114956
157405,2026-04-14T23:30:30+0300,1848,1474,75,567468700,False,0,0,0,0,34,1118,218,247,91858
157406,2026-04-14T23:45:30+0300,1659,930,75,565828325,False,0,0,0,0,5,3250,139,345,64205
157407,2026-04-15T00:00:30+0300,1871,880,75,563547150,False,0,0,1,7500,13,1712,189,273,81353
157408,2026-04-15T00:30:30+0300,1648,1119,75,561086250,False,0,0,0,0,18,1444,162,306,75564
157409,2026-04-15T01:00:30+0300,1232,948,75,557213800,False,0,0,0,0,26,1231,141,341,80087
157410,2026-04-15T01:30:30+0300,894,716,75,553226850,False,0,0,0,0,16,1531,94,474,69052
157411,2026-04-15T01:45:30+0300,836,723,75,549083400,False,0,0,0,0,14,1643,115,401,69117
157412,2026-04-15T02:00:30+0300,868,759,75,545477350,False,0,0,0,0,8,2313,89,496,62648
157413,2026-04-15T02:30:30+0300,1139,971,75,542209475,False,0,0,0,0,10,2000,139,345,67955
157414,2026-04-15T03:00:30+0300,797,735,75,538016000,False,0,0,0,0,14,1643,104,436,68346
157415,2026-04-15T03:30:30+0300,867,803,75,534025475,False,0,0,0,0,12,1792,120,388,68064
157416,2026-04-15T03:45:30+0300,817,761,75,529918950,False,0,0,0,0,15,1583,89,496,67889
157417,2026-04-15T04:00:30+0300,841,783,75,526062475,False,0,0,0,0,10,2000,102,443,65186
157418,2026-04-15T04:30:30+0300,1088,972,75,522117625,False,0,0,0,0,21,1345,133,357,75726
157419,2026-04-15T05:00:30+0300,1205,1067,75,519144350,False,0,0,0,0,7,2536,146,332,66224
157420,2026-04-15T05:30:30+0300,1420,1280,75,516242850,False,0,0,0,0,17,1485,140,343,73265
157421,2026-04-15T05:45:30+0300,828,727,75,512172400,False,0,0,1,7500,6,2833,77,562,67772
157422,2026-04-15T06:00:30+0300,1110,884,75,507698150,False,0,0,1,7500,20,1375,156,315,84140
157423,2026-04-15T06:30:30+0300,1972,1610,75,504382700,False,0,0,1,7500,36,1097,205,258,99882
157424,2026-04-15T07:00:30+0300,1862,1626,75,501814600,False,0,0,0,0,25,1250,217,248,85066
157425,2026-04-15T07:30:30+0300,2325,1836,75,496904575,False,0,0,3,7500,51,995,333,188,135849
157426,2026-04-15T07:45:30+0300,1570,1283,75,494464325,False,0,0,0,0,13,1712,168,298,72320
157427,2026-04-15T08:00:30+0300,1705,1241,75,491558800,False,0,0,0,0,28,1196,173,292,84004
157428,2026-04-15T08:30:30+0300,2486,1878,75,488817600,False,0,0,1,7500,39,1071,323,191,110962
157429,2026-04-15T09:00:30+0300,2313,1886,75,487092025,False,0,0,0,0,26,1231,272,213,89942
157430,2026-04-15T09:30:30+0300,2437,1887,75,485445350,False,0,0,0,0,28,1196,300,200,93488
157431,2026-04-15T09:45:30+0300,1464,1145,75,482823050,False,0,0,0,0,10,2000,178,286,70908
157432,2026-04-15T10:00:30+0300,1584,1173,75,480285250,False,0,0,0,0,13,1712,194,268,74248
157433,2026-04-15T10:30:30+0300,2270,1853,75,478870450,False,0,0,0,0,23,1293,223,243,83928
157434,2026-04-15T11:00:30+0300,2722,2214,75,477861300,False,0,0,0,0,29,1181,312,195,95089
157435,2026-04-15T11:30:30+0300,2754,2246,75,475370600,False,0,0,1,7500,47,1016,327,190,117382
157436,2026-04-15T11:45:30+0300,1729,1346,75,472453375,False,0,0,0,0,25,1250,217,248,85066
157437,2026-04-15T12:30:30+0300,3376,2688,75,471430175,False,0,0,1,7500,41,1055,424,163,119867
157438,2026-04-15T13:00:30+0300,2793,2291,75,470246800,False,0,0,1,7500,22,1318,348,183,100180
157439,2026-04-15T13:30:30+0300,2538,2121,75,467758800,False,0,0,2,7500,30,1167,289,205,109255
157440,2026-04-15T13:45:30+0300,1633,1278,75,464663625,False,0,0,1,7500,12,1792,232,237,83988
157441,2026-04-15T14:00:30+0300,1749,1361,75,462176350,False,0,0,0,0,19,1408,206,257,79694
157442,2026-04-15T14:30:30+0300,2481,2153,75,460472825,False,0,0,1,7500,25,1250,261,219,95909
157443,2026-04-15T15:00:30+0300,2658,2023,75,458490475,False,0,0,0,0,39,1071,364,178,106561
157444,2026-04-15T15:30:30+0300,2487,1947,75,456335400,False,0,0,1,7500,31,1153,291,204,102607
157445,2026-04-15T15:45:30+0300,1440,1218,75,453151650,False,0,0,0,0,21,1345,165,302,78075
157446,2026-04-15T16:00:30+0300,1756,1358,75,447494450,False,0,0,6,7500,18,1444,185,278,122422
157447,2026-04-15T16:30:30+0300,3271,2518,75,446402525,False,0,0,1,7500,35,1107,438,161,116763
157448,2026-04-15T17:00:30+0300,2936,2203,75,445248325,False,0,0,1,7500,31,1153,324,191,105127
157449,2026-04-15T17:30:30+0300,3128,2398,75,443721975,False,0,0,1,7500,42,1048,385,172,117736
157450,2026-04-15T17:45:30+0300,2133,1561,75,441336200,False,0,0,0,0,29,1181,278,210,92629
157451,2026-04-15T18:00:30+0300,2165,1815,75,438255525,False,0,0,1,7500,34,1118,276,211,103748
157452,2026-04-15T18:30:30+0300,2978,2457,75,437391925,False,0,0,0,0,34,1118,363,178,102626
157453,2026-04-15T19:00:30+0300,2771,2076,75,436432900,False,0,0,0,0,29,1181,326,190,96189
157454,2026-04-15T19:30:30+0300,2593,2003,75,433733325,False,0,0,2,7500,32,1141,340,185,114412
157455,2026-04-15T19:45:30+0300,1862,1362,75,431764525,False,0,0,0,0,18,1444,173,292,76508
157456,2026-04-15T20:00:30+0300,1822,1464,75,428292825,False,0,0,0,0,36,1097,259,220,96472
157457,2026-04-15T20:30:30+0300,2527,2196,75,425304950,False,0,0,1,7500,49,1005,289,205,115990
157458,2026-04-15T21:00:30+0300,2769,2164,75,422319975,False,0,0,3,7500,42,1048,280,209,125036
157459,2026-04-15T21:30:30+0300,2560,2099,75,421495625,False,0,0,0,0,22,1318,267,215,86401
157460,2026-04-15T21:45:30+0300,1654,1425,75,417466175,False,0,0,1,7500,34,1118,200,263,98112
157461,2026-04-15T22:00:30+0300,1730,1466,75,414716725,False,0,0,0,0,25,1250,188,274,82762
157462,2026-04-15T22:30:30+0300,2112,1785,75,411796425,False,0,0,1,7500,31,1153,250,225,99493
157463,2026-04-15T23:00:30+0300,2192,1729,75,407354875,False,0,0,3,7500,45,1028,239,232,124208
157464,2026-04-15T23:30:30+0300,1794,1450,75,404427675,False,0,0,1,7500,18,1444,221,245,87637
157465,2026-04-15T23:45:30+0300,1092,975,75,400351075,False,0,0,1,7500,16,1531,110,416,77756
157466,2026-04-16T00:00:30+0300,1062,827,75,397023825,False,0,0,0,0,10,2000,112,410,65920
157467,2026-04-16T00:30:30+0300,1677,1410,75,393422850,False,0,0,0,0,37,1088,200,263,92856
157468,2026-04-16T01:00:30+0300,1634,924,75,390679550,False,0,0,0,0,18,1444,209,254,79078
157469,2026-04-16T01:30:30+0300,1075,811,75,386238325,False,0,0,2,7500,11,1886,120,388,82306
157470,2026-04-16T01:45:30+0300,670,594,75,381980775,False,0,0,0,0,14,1643,54,769,64528
157471,2026-04-16T02:00:30+0300,744,627,75,378207125,False,0,0,0,0,5,3250,89,496,60394
157472,2026-04-16T02:30:30+0300,922,739,75,374491375,False,0,0,0,0,11,1886,106,429,66220
157473,2026-04-16T03:00:30+0300,863,735,75,370771750,False,0,0,0,0,8,2313,108,422,64080
157474,2026-04-16T03:30:30+0300,929,801,75,366643075,False,0,0,1,7500,8,2313,118,393,72378
157475,2026-04-16T03:45:30+0300,771,577,75,361557525,False,0,0,2,7500,11,1886,87,506,79768
157476,2026-04-16T04:00:30+0300,791,698,75,357555000,False,0,0,0,0,13,1712,76,568,65424
157477,2026-04-16T04:30:30+0300,1336,1101,75,353647850,False,0,0,2,7500,11,1886,149,327,84469
157478,2026-04-16T05:00:30+0300,1088,959,75,349336800,False,0,0,2,7500,11,1886,103,439,80963
157479,2026-04-16T05:30:30+0300,1611,1351,75,346538925,False,0,0,0,0,20,1375,185,278,78930
157480,2026-04-16T05:45:30+0300,1349,1097,75,343681950,False,0,0,0,0,10,2000,166,301,69966
157481,2026-04-16T06:00:30+0300,1308,1068,75,340263700,False,0,0,0,0,20,1375,153,320,76460
157482,2026-04-16T06:30:30+0300,1956,1679,75,337043150,False,0,0,1,7500,29,1181,251,224,97973
157483,2026-04-16T07:00:30+0300,1935,1567,75,334991675,False,0,0,0,0,17,1485,237,233,80466
157484,2026-04-16T07:30:30+0300,2412,1671,75,332792725,False,0,0,1,7500,31,1153,261,219,100402
157485,2026-04-16T07:45:30+0300,1642,1249,75,329651375,False,0,0,0,0,26,1231,208,255,85046
157486,2026-04-16T08:00:30+0300,1520,1164,75,326513275,False,0,0,1,7500,15,1583,154,319,80371
157487,2026-04-16T08:30:30+0300,2781,2175,75,324880000,False,0,0,0,0,39,1071,360,179,106209
157488,2026-04-16T09:00:30+0300,2436,2057,75,321911300,False,0,0,2,7500,32,1141,312,195,112352
157489,2026-04-16T09:30:30+0300,2899,2272,75,321077625,False,0,0,1,7500,21,1345,349,182,99263
157490,2026-04-16T09:45:30+0300,1623,1307,75,317937150,False,0,0,1,7500,18,1444,177,287,84291
157491,2026-04-16T10:00:30+0300,1726,1375,75,314458200,False,0,0,2,7500,17,1485,202,261,92967
157492,2026-04-16T10:30:30+0300,3382,2554,75,314514900,False,0,0,0,0,35,1107,381,173,104658
157493,2026-04-16T11:00:30+0300,3434,2528,75,315122750,False,0,0,0,0,29,1181,360,179,98689
157494,2026-04-16T11:30:30+0300,3119,2357,75,314571725,False,0,0,1,7500,28,1196,332,188,103404
157495,2026-04-16T11:45:30+0300,1872,1460,75,311341125,False,0,0,1,7500,26,1231,240,231,94946
157496,2026-04-16T12:30:30+0300,4062,3069,75,310911675,False,0,0,2,7500,51,995,448,159,136977
157497,2026-04-16T13:00:30+0300,2884,2160,75,308474575,False,0,0,1,7500,51,995,344,184,121541
157498,2026-04-16T13:30:30+0300,2902,2120,75,307474475,False,0,0,1,7500,26,1231,327,190,101636
157499,2026-04-16T13:45:30+0300,1708,1337,75,304863075,False,0,0,0,0,22,1318,178,286,79904
157500,2026-04-16T14:00:30+0300,1837,1337,75,302371200,False,0,0,1,7500,15,1583,192,270,83085
157501,2026-04-16T14:30:30+0300,3155,2348,75,301022325,False,0,0,1,7500,39,1071,391,171,116130
157502,2026-04-16T15:00:30+0300,2657,2199,75,300000000,False,0,0,0,0,37,1088,308,197,100932
157503,2026-04-16T15:30:30+0300,2733,2104,75,300000000,False,0,0,1,7500,32,1141,335,187,106657
157504,2026-04-16T15:45:30+0300,1439,1149,75,300000000,False,0,0,0,0,18,1444,171,294,76266
157505,2026-04-16T16:00:30+0300,1569,1277,75,300000000,False,0,0,1,7500,20,1375,195,267,87065
157506,2026-04-16T16:30:30+0300,2993,2271,75,300000000,False,0,0,0,0,30,1167,323,191,96703
157507,2026-04-16T17:00:30+0300,2852,2188,75,300000000,False,0,0,0,0,24,1271,326,190,92444
157508,2026-04-16T17:30:30+0300,2587,2084,75,300000000,False,0,0,2,7500,36,1097,289,205,113737
157509,2026-04-16T17:45:30+0300,1770,1472,75,300000000,False,0,0,1,7500,27,1213,248,226,96299
157510,2026-04-16T18:00:30+0300,1663,1310,75,300000000,False,0,0,0,0,12,1792,175,289,72079
157511,2026-04-16T18:30:30+0300,2511,1986,75,300000000,False,0,0,3,7500,29,1181,312,195,117589
157512,2026-04-16T19:00:30+0300,2176,1828,75,300000000,False,0,0,1,7500,28,1196,239,232,96436
157513,2026-04-16T19:30:30+0300,2432,1953,75,300000000,False,0,0,2,7500,41,1055,264,217,115543
157514,2026-04-16T19:45:30+0300,1570,1298,75,300000000,False,0,0,0,0,18,1444,185,278,77422
157515,2026-04-16T20:00:30+0300,2034,1719,75,300000000,False,0,0,0,0,14,1643,240,231,78442
157516,2026-04-16T20:30:30+0300,2474,1984,75,300000000,False,0,0,3,7500,29,1181,304,198,116941
157517,2026-04-16T21:00:30+0300,2324,1985,75,300000000,False,0,0,1,7500,30,1167,295,202,102100
157518,2026-04-16T21:30:30+0300,1966,1599,75,300000000,False,0,0,1,7500,24,1271,241,231,93675
157519,2026-04-16T21:45:30+0300,1264,1047,75,300000000,False,0,0,0,0,17,1485,119,390,71655
157520,2026-04-16T22:00:30+0300,1344,1097,75,300000000,False,0,0,2,7500,12,1792,189,273,88101
157521,2026-04-16T22:30:30+0300,2327,1523,75,300000000,False,0,0,6,7500,74,919,364,178,177798
157522,2026-04-16T23:00:30+0300,1677,1315,75,300000000,False,0,0,1,7500,22,1318,262,218,93612
157523,2026-04-16T23:30:30+0300,1576,1244,75,300000000,False,0,0,0,0,24,1271,179,284,81340
157524,2026-04-16T23:45:30+0300,605,546,75,300000000,False,0,0,1,7500,4,750,73,75,15975
157525,2026-04-17T00:00:30+0300,442,405,75,300000000,False,0,0,0,0,2,750,43,75,4725
157526,2026-04-17T00:30:30+0300,580,472,75,300000000,False,0,0,0,0,5,750,64,75,8550
157527,2026-04-17T01:00:30+0300,558,426,75,300000000,False,0,0,0,0,5,750,63,75,8475
157528,2026-04-17T01:30:30+0300,433,409,75,300000000,False,0,0,1,7500,5,750,50,75,15000
157529,2026-04-17T01:45:30+0300,296,286,75,300000000,False,0,0,0,0,5,750,31,75,6075
157530,2026-04-17T02:00:30+0300,228,188,75,300000000,False,0,0,0,0,1,750,23,75,2475
157531,2026-04-17T02:30:30+0300,363,271,75,300000000,False,0,0,0,0,8,750,36,75,8700
157532,2026-04-17T03:00:30+0300,220,207,75,300000000,False,0,0,0,0,2,750,19,75,2925
157533,2026-04-17T03:30:30+0300,312,279,75,300000000,False,0,0,0,0,7,750,25,75,7125
157534,2026-04-17T03:45:30+0300,198,183,75,300000000,False,0,0,0,0,5,750,20,75,5250
157535,2026-04-17T04:00:30+0300,254,187,75,300000000,False,0,0,0,0,3,750,20,75,3750
157536,2026-04-17T04:30:30+0300,361,340,75,300000000,False,0,0,0,0,2,750,24,75,3300
157537,2026-04-17T05:00:30+0300,715,653,75,300000000,False,0,0,0,0,6,750,96,75,11700
157538,2026-04-17T05:30:30+0300,493,452,75,300000000,False,0,0,0,0,7,750,57,75,9525
157539,2026-04-17T05:45:30+0300,383,275,75,300000000,False,0,0,0,0,8,750,55,75,10125
157540,2026-04-17T06:00:30+0300,469,340,75,300000000,False,0,0,0,0,2,750,46,75,4950
157541,2026-04-17T06:30:30+0300,598,543,75,300000000,False,0,0,0,0,7,750,63,75,9975
157542,2026-04-17T07:00:30+0300,738,564,75,300000000,False,0,0,0,0,8,750,79,75,11925
157543,2026-04-17T07:30:30+0300,654,590,75,300000000,False,0,0,0,0,5,750,82,75,9900
157544,2026-04-17T07:45:30+0300,599,390,75,300000000,False,0,0,0,0,4,750,61,75,7575
157545,2026-04-17T08:00:30+0300,436,400,75,300000000,False,0,0,1,7500,2,750,48,75,12600
157546,2026-04-17T08:30:30+0300,967,742,75,300000000,False,0,0,0,0,16,750,106,75,19950
157547,2026-04-17T09:00:30+0300,1131,846,75,300000000,False,0,0,1,7500,12,750,96,75,23700
157548,2026-04-17T09:30:30+0300,999,856,75,300000000,False,0,0,1,7500,7,750,135,75,22875
157549,2026-04-17T09:45:30+0300,630,505,75,300000000,False,0,0,0,0,5,750,67,75,8775
157550,2026-04-17T10:00:30+0300,750,607,75,300000000,False,0,0,1,7500,2,750,88,75,15600
157551,2026-04-17T10:30:30+0300,1109,899,75,300000000,False,0,0,0,0,7,750,136,75,15450
157552,2026-04-17T11:00:30+0300,1291,944,75,300000000,False,0,0,1,7500,16,750,138,75,29850
157553,2026-04-17T11:30:30+0300,1306,1024,75,300000000,False,0,0,1,7500,7,750,149,75,23925
157554,2026-04-17T11:45:30+0300,765,534,75,300000000,False,0,0,0,0,8,750,78,75,11850
157555,2026-04-17T12:30:30+0300,1617,1248,75,300000000,False,0,0,0,0,17,750,164,75,25050
157556,2026-04-17T13:00:30+0300,1263,963,75,300000000,False,0,0,0,0,27,750,185,75,34125
157557,2026-04-17T13:30:30+0300,1213,887,75,300000000,False,0,0,0,0,14,750,172,75,23400
157558,2026-04-17T13:45:30+0300,842,613,75,300000000,False,0,0,0,0,28,750,82,75,27150
157559,2026-04-17T14:00:30+0300,844,663,75,300000000,False,0,0,0,0,9,750,72,75,12150
157560,2026-04-17T14:30:30+0300,1190,904,75,300000000,False,0,0,1,7500,11,750,157,75,27525
157561,2026-04-17T15:00:30+0300,1117,814,75,300000000,False,0,0,2,7500,19,750,150,75,40500
157562,2026-04-17T15:30:30+0300,1193,903,75,300000000,False,0,0,1,7500,14,750,138,75,28350
157563,2026-04-17T15:45:30+0300,617,495,75,300000000,False,0,0,0,0,11,750,78,75,14100
157564,2026-04-17T16:00:30+0300,560,506,75,300000000,False,0,0,0,0,9,750,51,75,10575
157565,2026-04-17T16:30:30+0300,1043,843,75,300000000,False,0,0,3,7500,10,750,127,75,39525
157566,2026-04-17T17:00:30+0300,1096,821,75,300000000,False,0,0,0,0,20,750,159,75,26925
157567,2026-04-17T17:30:30+0300,1084,931,75,300000000,False,0,0,0,0,32,750,139,75,34425
157568,2026-04-17T17:45:30+0300,840,571,75,300000000,False,0,0,0,0,10,750,126,75,16950
157569,2026-04-17T18:00:30+0300,628,514,75,300000000,False,0,0,1,7500,6,750,76,75,17700
157570,2026-04-17T18:30:30+0300,995,754,75,300000000,False,0,0,0,0,8,750,131,75,15825
157571,2026-04-17T19:00:30+0300,992,708,75,300000000,False,0,0,0,0,10,750,111,75,15825
157572,2026-04-17T19:30:30+0300,1140,882,75,300000000,False,0,0,1,7500,11,750,102,75,23400
157573,2026-04-17T19:45:30+0300,592,528,75,300000000,False,0,0,0,0,6,750,79,75,10425
157574,2026-04-17T20:00:30+0300,652,523,75,300000000,False,0,0,0,0,9,750,69,75,11925
157575,2026-04-17T20:30:30+0300,834,784,75,300000000,False,0,0,0,0,12,750,94,75,16050
157576,2026-04-17T21:00:30+0300,1022,839,75,300000000,False,0,0,1,7500,11,750,130,75,25500
157577,2026-04-17T21:30:30+0300,956,767,75,300000000,False,0,0,0,0,14,750,138,75,20850
157578,2026-04-17T21:45:30+0300,486,432,75,300000000,False,0,0,0,0,10,750,55,75,11625
157579,2026-04-17T22:00:30+0300,478,391,75,300000000,False,0,0,0,0,3,750,39,75,5175
157580,2026-04-17T22:30:30+0300,674,563,75,300000000,False,0,0,0,0,7,750,73,75,10725
157581,2026-04-17T23:00:30+0300,663,560,75,300000000,False,0,0,0,0,5,750,60,75,8250
157582,2026-04-17T23:30:30+0300,486,449,75,300000000,False,0,0,0,0,7,750,53,75,9225
